term,crn,note,course,title,xlist,xlist_crn,instructor,group,theme,graduate_level,year_long,subject,status,units,quarter,duration,no_prereq,days,time,location,meetings,seats_available,reserved_seats,instruction_mode
Spring 2024,30976,"Each section of DANC 101 is offered as either academic credit or as PE credit. This section is for PE credit only, for one quarter only. Students must register for both quarters (the full semester): PE 103 and PE 104. 
To register for academic credit, do not register for these PE sections, and instead register for the appropriate section from the Dance 101 course listings.",PE 104 4H1 Qtr 2,Hip Hop Dance I-II PE Credit,[],[],"Fortuna, Victoria",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['F'],['16:40-18:00'],['PERF 128'],"[['Friday', '1640', '1800', 'PERF 128']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30980,"This section is for PE credit only, for one quarter only. Students must register for both quarters, (the entire semester):  both PE 103 and PE 104. 
To register for academic credit, do not register for these PE sections, and instead register for the appropriate academic section from the Dance course listings. Students may not register for BOTH academic and PE credit.",PE 104 252 Qtr 2,Improvisation PE Credit,[],[],"Mann, Carla",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['MW'],['14:40-16:00'],['PERF 240'],"[['Monday', '1440', '1600', 'PERF 240'], ['Wednesday', '1440', '1600', 'PERF 240']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31288,This class is offered for experienced archery students who have taken at least one quarter of archery class. Meeting location: TBD.,PE 104 ARI Qtr 2,Archery - Intermediate/Adv,[],[],"Benson, James",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['16:10-17:00'],['SPORTS FIELDW'],"[['Tuesday', '1610', '1700', 'SPORTS FIELDW'], ['Thursday', '1610', '1700', 'SPORTS FIELDW']]",,N,In-Person Instruction Only
Spring 2024,31297,,PE 104 JUG Qtr 2,Juggling,[],[],"Celarier, Stuart",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['W'],['19:10-21:00'],[],"[['Wednesday', '1910', '2100', None]]",,N,In-Person Instruction Only
Spring 2024,31307,,PE 104 MA1 Qtr 2,Intro to Martial Arts,[],[],"Morrison, James",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['16:10-17:00'],['SPORTS MAT'],"[['Tuesday', '1610', '1700', 'SPORTS MAT'], ['Thursday', '1610', '1700', 'SPORTS MAT']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31314,Strength training is not a self-directed class. Attendance is required during scheduled times.,PE 104 ST1 Qtr 2,Strength Training - Beginning,[],[],"Holverson, Ward",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['Tu'],['16:40-18:30'],['SPORTS WEIGHT'],"[['Tuesday', '1640', '1830', 'SPORTS WEIGHT']]",,N,In-Person Instruction Only
Spring 2024,31316,,PE 104 TC1 Qtr 2,Tai Chi - Beginning,[],[],"Sitt, Eliot",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['15:10-16:00'],['SPORTS DANCE'],"[['Tuesday', '1510', '1600', 'SPORTS DANCE'], ['Thursday', '1510', '1600', 'SPORTS DANCE']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31317,,PE 104 TC2 Qtr 2,Tai Chi - Intermediate,[],[],"Sitt, Eliot",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['16:10-17:00'],['SPORTS DANCE'],"[['Tuesday', '1610', '1700', 'SPORTS DANCE'], ['Thursday', '1610', '1700', 'SPORTS DANCE']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31321,,PE 104 XHF Qtr 2,A.M. Yoga - Hatha Flow,[],[],"Ansley, Matt",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['07:45-08:45'],['SPORTS DANCE'],"[['Tuesday', '0745', '0845', 'SPORTS DANCE'], ['Thursday', '0745', '0845', 'SPORTS DANCE']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31325,,PE 104 XYV Qtr 2,Yoga - Vinyasa Flow,[],[],"Johnson, Ronald",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['12:00-12:50'],['SPORTS DANCE'],"[['Tuesday', '1200', '1250', 'SPORTS DANCE'], ['Thursday', '1200', '1250', 'SPORTS DANCE']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31326,This class is offered for experienced Zumba students who have taken at least one quarter of Zumba-1 class.,PE 104 ZUM Qtr 2,Zumba - 2,[],[],"Yago, Ernest",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['TuTh'],['20:10-21:00'],['SPORTS DANCE'],"[['Tuesday', '2010', '2100', 'SPORTS DANCE'], ['Thursday', '2010', '2100', 'SPORTS DANCE']]",,N,In-Person Instruction Only
Spring 2024,31437,,PE 104 SC2 Qtr 2,Soccer Co-Ed Class 2,[],[],"Beutler, Larry",[],[],,N,Physical Education,active,0,2,2nd quarter,N,['W'],['16:10-18:00'],['SPORTS FIELDU'],"[['Wednesday', '1610', '1800', 'SPORTS FIELDU']]","any students, new students",N,N/A
Spring 2024,31048,,PHYS 102 S01,General Physics II,[],[],"Schroeter, Darrell","['3', '3+']",[],,N,Physics,active,1,,1 semester,N,"['MWF', 'Tu']","['10:00-10:50', '10:30-11:50']","['VOLLUM VLH', 'PHYSIC 123']","[['Monday', '1000', '1050', 'VOLLUM VLH'], ['Wednesday', '1000', '1050', 'VOLLUM VLH'], ['Friday', '1000', '1050', 'VOLLUM VLH'], ['Tuesday', '1030', '1150', 'PHYSIC 123']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31054,,PHYS 102 SL4,General Physics II: Lab,[],[],"Gross, Owen","['3', '3+']",[],,N,Physics,active,0,,1 semester,N,['Th'],['13:40-16:30'],['PHYSIC 129'],"[['Thursday', '1340', '1630', 'PHYSIC 129']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30318,,MALS 670 S,Master of Arts Thesis,[],[],Staff,[],[],Y,N,Master of Arts Thesis,active,1,,1 semester,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,31040,,HUM 231 S02,Early Imp China: Qin-Han Unif,[],[],"Zhang, Xue","['1', '2']",['Chinese Studies'],,N,Humanities,active,1,,1 semester,N,"['MW', 'TuTh']","['10:00-10:50', '12:00-13:20']","['LIB 41', 'ELIOT 419']","[['Monday', '1000', '1050', 'LIB 41'], ['Wednesday', '1000', '1050', 'LIB 41'], ['Tuesday', '1200', '1320', 'ELIOT 419'], ['Thursday', '1200', '1320', 'ELIOT 419']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31262,"Students may only apply 2 credits from 200-, 300-, and 400-level PE courses toward the 6-credit PE requirement. Contact Michael Lombardo, Director of Athletics, Fitness, and Outdoor Programs in the Sports Center for more information, and for instructor permission to register.",PE 203 OFF Qtr 1,Off-Campus PE,[],[],"Lombardo, Michael",[],[],,N,Physical Education,active,0,1,1st quarter,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30234,,CSCI 470 Y,Thesis (Computer Science),[],[],Staff,[],[],,Y,Computer Science,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30010,,MATH 470 Y,Thesis (Mathematics),[],[],Staff,[],[],,Y,Mathematics,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30952,,SPAN 212 S01,Intermediate Spanish II,[],[],"VanBladel, Monica",['1'],[],,N,Spanish,active,1,,1 semester,N,['MWF'],['11:00-11:50'],['PERF 131'],"[['Monday', '1100', '1150', 'PERF 131'], ['Wednesday', '1100', '1150', 'PERF 131'], ['Friday', '1100', '1150', 'PERF 131']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30929,,PHIL 315 S,Philosophy of Language,[],[],"Hinchliff, Mark",['1'],[],,N,Philosophy,active,1,,1 semester,N,['TuTh'],['10:30-11:50'],['ELIOT 103'],"[['Tuesday', '1030', '1150', 'ELIOT 103'], ['Thursday', '1030', '1150', 'ELIOT 103']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31075,,POL 403 S,Hegel and Marx,[],[],"Steinberger, Peter",['2'],[],,N,Political Science,active,1,,1 semester,Y,['MW'],['10:00-11:20'],['ELIOT 405'],"[['Monday', '1000', '1120', 'ELIOT 405'], ['Wednesday', '1000', '1120', 'ELIOT 405']]",,N,In-Person Instruction Only
Spring 2024,31077,,PSY 200 S02 Qtr 2,Methods-Health Psychology,[],[],"Velkoff, Lisa","['3', '3+']",[],,N,Psychology,active,0.25,2,2nd quarter,N,['M'],['14:40-16:00'],['PSYCH 103'],"[['Monday', '1440', '1600', 'PSYCH 103']]",,Y,In-Person Instruction Only
Spring 2024,31083,,PSY 206 S02 Qtr 2,Methods-Psychopathology,[],[],"Anderson, Kris","['3', '3+']",[],,N,Psychology,active,0.25,2,2nd quarter,N,['Tu'],['13:40-15:00'],['PSYCH 103'],"[['Tuesday', '1340', '1500', 'PSYCH 103']]",,Y,In-Person Instruction Only
Spring 2024,31085,,PSY 207 S02 Qtr 2,Methods-Social Psychology,[],[],Staff,"['3', '3+']",[],,N,Psychology,cancelled,,2,2nd quarter,N,,,,,,In-Person Instruction Only
Spring 2024,31121,Priority for this course is given to students in the major.,ART 171 S,The Figure,[],[],"Duford, Daniel",['1'],[],,N,Art,active,1,,1 semester,Y,['TuTh'],['09:00-11:50'],['ART 104'],"[['Tuesday', '0900', '1150', 'ART 104'], ['Thursday', '0900', '1150', 'ART 104']]",,Y,In-Person Instruction Only
Spring 2024,31155,,REL 132 S02,Intro to South Asian Buddhism,[],[],"Scheible, Kristin",['2'],[],,N,Religion,active,1,,1 semester,Y,['TuTh'],['09:00-10:20'],['ETC 208'],"[['Tuesday', '0900', '1020', 'ETC 208'], ['Thursday', '0900', '1020', 'ETC 208']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30947,,SOC 352 S,Sociology of Money,[],[],"Ozkan, Yalcin",['2'],[],,N,Sociology,active,1,,1 semester,N,['TuTh'],['13:40-15:00'],['ELIOT 103'],"[['Tuesday', '1340', '1500', 'ELIOT 103'], ['Thursday', '1340', '1500', 'ELIOT 103']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30933,,THEA 252 S,TheatreHist II:Naturalism-9/11,[],[],"Tamimi, Jenna",['1'],[],,N,Theatre,active,1,,1 semester,Y,['TuTh'],['15:10-16:30'],['PERF 131'],"[['Tuesday', '1510', '1630', 'PERF 131'], ['Thursday', '1510', '1630', 'PERF 131']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30934,,THEA 276 S,Community-based Performance,[],[],"Duffly, Kate",['1'],[],,N,Theatre,active,1,,1 semester,Y,"['TuTh', 'M']","['13:40-15:00', '18:10-21:00']","['PERF 131', 'PERF 210']","[['Tuesday', '1340', '1500', 'PERF 131'], ['Thursday', '1340', '1500', 'PERF 131'], ['Monday', '1810', '2100', 'PERF 210']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31029,,HUM 110 Y15,Introduction to the Humanities,[],[],"Steinberger, Peter",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'MW']","['09:00-09:50', '13:10-14:30']","['VOLLUM VLH', 'ELIOT 405']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Monday', '1310', '1430', 'ELIOT 405'], ['Wednesday', '1310', '1430', 'ELIOT 405']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31139,,HUM 110 Y19,Introduction to the Humanities,[],[],"Arkonovich, Steve",[],[],,Y,Humanities,active,1.5,,Year-long,Y,"['MWF', 'TuTh']","['09:00-09:50', '12:00-13:20']","['VOLLUM VLH', 'ELIOT 103']","[['Monday', '0900', '0950', 'VOLLUM VLH'], ['Wednesday', '0900', '0950', 'VOLLUM VLH'], ['Friday', '0900', '0950', 'VOLLUM VLH'], ['Tuesday', '1200', '1320', 'ELIOT 103'], ['Thursday', '1200', '1320', 'ELIOT 103']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30167,,LING 320 S,Phonetics,[],[],"Khan, Sameer",['2'],[],,N,Linguistics,active,1,,1 semester,Y,['MW'],['13:10-14:30'],['PERF 104'],"[['Monday', '1310', '1430', 'PERF 104'], ['Wednesday', '1310', '1430', 'PERF 104']]",,N,In-Person Instruction Only
Spring 2024,30667,,MUS 104 SCR,Orchestra,['MUS 104'],['30668'],"Bunch, Monica Ohuchi",[],[],,N,Music,active,0.5,,1 semester,Y,['TuTh'],['19:40-21:00'],['KAUL 101'],"[['Tuesday', '1940', '2100', 'KAUL 101'], ['Thursday', '1940', '2100', 'KAUL 101']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31072,,POL 280 S02,Intro to Political Theory,[],[],"Neame, Lexi",['2'],[],,N,Political Science,active,1,,1 semester,Y,"['Th', 'Tu']","['12:00-13:20', '15:10-16:30']","['ELIOT 216', 'VOLLUM VLH']","[['Thursday', '1200', '1320', 'ELIOT 216'], ['Tuesday', '1510', '1630', 'VOLLUM VLH']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30850,,ANTH 365 S,Development in China,[],[],Staff,['2'],['Chinese Studies'],,N,Anthropology,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,31150,,ART 372 S,Int Experiments in Painting,[],[],"Harrower, Juniper",['1'],[],,N,Art,active,1,,1 semester,N,['MW'],['09:00-11:50'],['ART 104'],"[['Monday', '0900', '1150', 'ART 104'], ['Wednesday', '0900', '1150', 'ART 104']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30848,,ANTH 337 S,Black Ecologies in Americas,[],[],Staff,['2'],"['Comp Race & Ethnicity Studies', 'Sex, Gender, and Sexuality']",,N,Anthropology,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,30994,,BIOL 181 S,Introduction to Neurobiology,[],[],"Zornik, Erik",['3'],[],,N,Biology,active,1,,1 semester,Y,['TuTh'],['10:30-11:50'],['ELIOT 314'],"[['Tuesday', '1030', '1150', 'ELIOT 314'], ['Thursday', '1030', '1150', 'ELIOT 314']]",,Y,In-Person Instruction Only
Spring 2024,30996,,BIOL 313 S02,Forest Canopy Ecophysiology,[],[],"Prather, Hannah","['3', '3+']",['Environmental Studies'],,N,Biology,active,1,,1 semester,N,"['WF', 'Th']","['08:30-09:50', '13:40-17:30']","['BIOL 19', 'BIOL 21']","[['Wednesday', '0830', '0950', 'BIOL 19'], ['Friday', '0830', '0950', 'BIOL 19'], ['Thursday', '1340', '1730', 'BIOL 21']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30864,,CHIN 112 S02,Beginning Chinese II,[],[],"Wu, Jinhui",['1'],['Chinese Studies'],,N,Chinese,active,1,,1 semester,N,['MTuWThF'],['12:00-12:50'],['ELIOT 126'],"[['Monday', '1200', '1250', 'ELIOT 126'], ['Tuesday', '1200', '1250', 'ELIOT 126'], ['Wednesday', '1200', '1250', 'ELIOT 126'], ['Thursday', '1200', '1250', 'ELIOT 126'], ['Friday', '1200', '1250', 'ELIOT 126']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30866,,CHIN 212 S02,Intermediate Chinese II,[],[],"Jiang, Jing",['1'],['Chinese Studies'],,N,Chinese,active,1,,1 semester,N,['MTuWThF'],['12:00-12:50'],['ELIOT 123'],"[['Monday', '1200', '1250', 'ELIOT 123'], ['Tuesday', '1200', '1250', 'ELIOT 123'], ['Wednesday', '1200', '1250', 'ELIOT 123'], ['Thursday', '1200', '1250', 'ELIOT 123'], ['Friday', '1200', '1250', 'ELIOT 123']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30940,,RUSS 112 S01,First-Year Russian II,[],[],Staff,['1'],[],,N,Russian,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,31126,,LBST 511 S,"Freedom, Movement, Borders",[],[],"Riley, Paddy",[],[],Y,N,Liberal Studies,active,0.5,,1 semester,N,['W'],['17:40-19:10'],['ELIOT 419'],"[['Wednesday', '1740', '1910', 'ELIOT 419']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31156,Open to firstyear students with consent of the instructor.,REL 363 S02,Holy Sh*t: Religious Things,[],[],"Mixon, Candace",['2'],[],,N,Religion,active,1,,1 semester,N,['TuTh'],['13:40-15:00'],['ETC 211'],"[['Tuesday', '1340', '1500', 'ETC 211'], ['Thursday', '1340', '1500', 'ETC 211']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30665,"Students taking private music instruction must complete the ""Music Schedule Form"" found on the Music department's web page.",MUS 101 S,Private Instruction,[],[],"Bunch, Monica Ohuchi",['1'],[],,N,Music,active,0.5,,1 semester,Y,[],['TBD'],[],[],"any students, new students",N,In-Person Instruction Only
Spring 2024,30991,,BIOL 102 S06,Topics in Biology II,[],[],"Cerveny, Kara","['3', '3+']",[],,N,Biology,active,1,,1 semester,Y,"['TuTh', 'Th']","['09:00-10:20', '13:10-17:00']","['VOLLUM VLH', 'BIOL 7']","[['Tuesday', '0900', '1020', 'VOLLUM VLH'], ['Thursday', '0900', '1020', 'VOLLUM VLH'], ['Thursday', '1310', '1700', 'BIOL 7']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,31006,,CSCI 121 S02,Computer Science I,[],[],Staff,['3'],[],,N,Computer Science,cancelled,,,1 semester,Y,,,,,,In-Person Instruction Only
Spring 2024,31127,,SA 300 S,Study Abroad / Away,[],[],"del Rio Malo, Alberto",[],[],,N,Study Abroad/Away,active,3.5,,1 semester,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,30909,,HIST 315 S02,"Race, Ethnicity and Empire",['CRES 385'],['30910'],"Natarajan, Radhika",['2'],['Comp Race & Ethnicity Studies'],,N,History,active,1,,1 semester,N,['MW'],['14:40-16:00'],['ELIOT 103'],"[['Monday', '1440', '1600', 'ELIOT 103'], ['Wednesday', '1440', '1600', 'ELIOT 103']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30028,,LTHE 470 Y,Thesis (Literature-Theatre),[],[],Staff,[],[],,Y,Literature/Theatre,active,1,,Year-long,N,[],['TBD'],[],[],"any students, new students",N,N/A
Spring 2024,31130,Priority for this course is given to students in the major.,ART 284 S,Craft and Culture,[],[],"Duford, Daniel",['1'],[],,N,Art,active,1,,1 semester,N,['TuTh'],['13:40-16:30'],['ART 103'],"[['Tuesday', '1340', '1630', 'ART 103'], ['Thursday', '1340', '1630', 'ART 103']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30858,,ART 301 S,Art History Beyond the Visual,[],[],"Katz, Dana",['1'],[],,N,Art,active,0.5,,1 semester,N,['Tu'],['18:10-20:00'],['LIB 41'],"[['Tuesday', '1810', '2000', 'LIB 41']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30537,,CHEM 316 S,P-Chem Lab: Diatomic Spectra,[],[],Staff,"['3', '3+']",['Environmental Studies'],,N,Chemistry,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,31113,Course is not included in Reed GPA.,ARAB 112 S,Introductory Arabic II,[],[],Staff,['1'],[],,N,Arabic,active,1,,1 semester,N,['MTuWThF'],['12:00-12:50'],['ETC 208'],"[['Monday', '1200', '1250', 'ETC 208'], ['Tuesday', '1200', '1250', 'ETC 208'], ['Wednesday', '1200', '1250', 'ETC 208'], ['Thursday', '1200', '1250', 'ETC 208'], ['Friday', '1200', '1250', 'ETC 208']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30221,,CHIN 316 S,Classical Chinese,[],[],"Rhew, Hyong",['1'],['Chinese Studies'],,N,Chinese,active,1,,1 semester,N,['MWF'],['11:00-11:50'],['ELIOT 121'],"[['Monday', '1100', '1150', 'ELIOT 121'], ['Wednesday', '1100', '1150', 'ELIOT 121'], ['Friday', '1100', '1150', 'ELIOT 121']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31014,,MATH 441 S,Topics In Computer Sci Theory,['CSCI 441'],['31013'],"Pommersheim, Jamie",['3'],[],,N,Mathematics,active,1,,1 semester,N,['TuTh'],['09:00-10:20'],['LIB 204'],"[['Tuesday', '0900', '1020', 'LIB 204'], ['Thursday', '0900', '1020', 'LIB 204']]","any students, new students",N,In-Person Instruction Only
Spring 2024,31011,,MATH 387 S02,Computability & Complexity,['CSCI 387'],['31010'],Staff,['3'],[],,N,Mathematics,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,31094,,ECON 371 S,Law and Economics,[],[],Staff,['2'],['Environmental Studies'],,N,Economics,cancelled,,,1 semester,N,,,,,,In-Person Instruction Only
Spring 2024,31095,,ECON 382 S,Economics of Development,[],[],"Novak, Lindsey",['2'],[],,N,Economics,active,1,,1 semester,N,['TuTh'],['13:40-15:00'],['VOLLUM 116'],"[['Tuesday', '1340', '1500', 'VOLLUM 116'], ['Thursday', '1340', '1500', 'VOLLUM 116']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30879,,ENG 213 S01,Ethnopoetics,[],[],"Leibman, Laura",['1'],['Comp Race & Ethnicity Studies'],,N,English,active,1,,1 semester,Y,['TuTh'],['09:00-10:20'],['ELIOT 416'],"[['Tuesday', '0900', '1020', 'ELIOT 416'], ['Thursday', '0900', '1020', 'ELIOT 416']]","any students, new students",Y,In-Person Instruction Only
Spring 2024,30498,,ENG 303 S,Jews across the Americas,"['CRES 333', 'REL 259']","['30499', '30883']","Leibman, Laura",['1'],['Comp Race & Ethnicity Studies'],,N,English,active,1,,1 semester,N,['MWF'],['11:00-11:50'],['VOLLUM 110'],"[['Monday', '1100', '1150', 'VOLLUM 110'], ['Wednesday', '1100', '1150', 'VOLLUM 110'], ['Friday', '1100', '1150', 'VOLLUM 110']]","any students, new students",N,In-Person Instruction Only
Spring 2024,30901,,GER 312 S,Adv Ger II: Contemp German Lit,['GER 335'],['30902'],"Garloff, Katja",['1'],[],,N,German,active,1,,1 semester,N,['MW'],['13:10-14:30'],['ELIOT 419'],"[['Monday', '1310', '1430', 'ELIOT 419'], ['Wednesday', '1310', '1430', 'ELIOT 419']]","any students, new students",N,In-Person Instruction Only
